l_id,r_id,brand_similarity,model_similarity,description_jaccard,description_levenshtein,similarity,predicted_match
www.ebay.com//60813,www.walmart.com//718,1.0,0.0,0.35714285714285715,74,0.406,False
www.gosale.com//1097,www.walmart.com//154,1.0,0.0,0.13793103448275862,78,0.3407,False
www.gosale.com//1097,www.walmart.com//718,1.0,1.0,0.17857142857142858,76,0.555,True
www.gosale.com//544,www.walmart.com//154,1.0,0.0,0.13793103448275862,78,0.3407,False
www.gosale.com//544,www.walmart.com//718,1.0,1.0,0.17857142857142858,76,0.555,True
www.gosale.com//608,www.walmart.com//154,1.0,0.0,0.13793103448275862,78,0.3407,False
www.gosale.com//608,www.walmart.com//718,1.0,1.0,0.17857142857142858,76,0.555,True
www.gosale.com//968,www.walmart.com//154,1.0,0.0,0.14285714285714285,76,0.3482,False
www.gosale.com//968,www.walmart.com//718,1.0,0.0,0.14285714285714285,76,0.3461,False
buy.net//4236,www.buzzillions.com//1052,0.0,0.0,0.20930232558139536,129,0.1943,False
buy.net//4239,www.buzzillions.com//1052,0.0,0.0,0.3877551020408163,81,0.3163,False
buy.net//4266,www.buzzillions.com//1052,1.0,0.0,0.37777777777777777,65,0.5396,False
buy.net//4272,www.buzzillions.com//1052,0.0,0.0,0.32,107,0.265,False
buy.net//4286,www.buzzillions.com//1052,0.0,0.0,0.2765957446808511,98,0.2611,False
buy.net//5389,www.buzzillions.com//1052,0.0,0.0,0.3541666666666667,84,0.3031,False
buy.net//5409,www.buzzillions.com//1052,0.0,0.0,0.3695652173913043,80,0.3134,False
buy.net//5420,www.buzzillions.com//1052,0.0,0.0,0.3404255319148936,72,0.319,False
buy.net//5455,www.buzzillions.com//1052,0.0,0.0,0.3829787234042553,78,0.3199,False
buy.net//5467,www.buzzillions.com//1052,0.0,0.0,0.3617021276595745,87,0.3001,False
buy.net//5487,www.buzzillions.com//1052,0.0,0.0,0.2708333333333333,96,0.2629,False
buy.net//5525,www.buzzillions.com//1052,0.0,0.0,0.2553191489361702,118,0.2235,False
buy.net//5528,www.buzzillions.com//1052,0.0,0.0,0.375,97,0.2873,False
buy.net//5532,www.buzzillions.com//1052,0.0,0.0,0.3404255319148936,83,0.3012,False
buy.net//5556,www.buzzillions.com//1052,0.0,0.0,0.3137254901960784,107,0.2566,False
buy.net//5561,www.buzzillions.com//1052,0.0,0.0,0.4222222222222222,64,0.3523,False
buy.net//5581,www.buzzillions.com//1052,0.0,0.0,0.391304347826087,82,0.3156,False
buy.net//5622,www.buzzillions.com//1052,0.0,0.0,0.3137254901960784,107,0.2566,False
buy.net//5663,www.buzzillions.com//1052,0.0,0.0,0.26785714285714285,139,0.2064,False
buy.net//5690,www.buzzillions.com//1052,0.0,0.0,0.3404255319148936,84,0.2996,False
buy.net//5720,www.buzzillions.com//1052,0.0,0.0,0.3829787234042553,78,0.3199,False
buy.net//5733,www.buzzillions.com//1052,1.0,0.0,0.4090909090909091,64,0.549,False
buy.net//5758,www.buzzillions.com//1052,0.0,0.0,0.34782608695652173,84,0.3015,False
buy.net//5761,www.buzzillions.com//1052,0.0,0.0,0.3333333333333333,105,0.2729,False
buy.net//5784,www.buzzillions.com//1052,1.0,0.0,0.5238095238095238,65,0.5761,True
buy.net//5816,www.buzzillions.com//1052,0.0,0.0,0.34782608695652173,84,0.3015,False
buy.net//5838,www.buzzillions.com//1052,1.0,0.0,0.4418604651162791,75,0.5395,False
buy.net//5852,www.buzzillions.com//1052,0.0,0.0,0.14893617021276595,141,0.1598,False
buy.net//5867,www.buzzillions.com//1052,1.0,0.0,0.46511627906976744,56,0.576,True
buy.net//5901,www.buzzillions.com//1052,0.0,0.0,0.3333333333333333,99,0.2737,False
buy.net//5920,www.buzzillions.com//1052,0.0,0.0,0.4166666666666667,85,0.3202,False
buy.net//5956,www.buzzillions.com//1052,0.0,0.0,0.3617021276595745,88,0.2985,False
buy.net//5970,www.buzzillions.com//1052,0.0,0.0,0.2,115,0.2145,False
buy.net//5986,www.buzzillions.com//1052,0.0,0.0,0.2777777777777778,116,0.2357,False
buy.net//5990,www.buzzillions.com//1052,1.0,0.0,0.5238095238095238,48,0.6035,True
buy.net//6015,www.buzzillions.com//1052,0.0,0.0,0.30612244897959184,91,0.2798,False
buy.net//6036,www.buzzillions.com//1052,0.0,0.0,0.2916666666666667,100,0.2616,False
buy.net//6053,www.buzzillions.com//1052,0.0,0.0,0.391304347826087,70,0.3349,False
buy.net//6061,www.buzzillions.com//1052,0.0,0.0,0.24489795918367346,107,0.2386,False
buy.net//6063,www.buzzillions.com//1052,0.0,0.0,0.18181818181818182,128,0.189,False
buy.net//6078,www.buzzillions.com//1052,0.0,0.0,0.391304347826087,72,0.3317,False
buy.net//6087,www.buzzillions.com//1052,0.0,0.0,0.40425531914893614,81,0.3204,False
buy.net//6093,www.buzzillions.com//1052,0.0,0.0,0.18518518518518517,131,0.185,False
buy.net//6145,www.buzzillions.com//1052,0.0,0.0,0.391304347826087,72,0.3317,False
buy.net//6152,www.buzzillions.com//1052,0.0,0.0,0.3541666666666667,98,0.2805,False
buy.net//6170,www.buzzillions.com//1052,0.0,0.0,0.375,85,0.3067,False
buy.net//6208,www.buzzillions.com//1052,0.0,0.0,0.4444444444444444,61,0.3627,False
buy.net//6223,www.buzzillions.com//1052,0.0,0.0,0.3958333333333333,82,0.3185,False
buy.net//6257,www.buzzillions.com//1052,0.0,0.0,0.3541666666666667,89,0.295,False
buy.net//6286,www.buzzillions.com//1052,0.0,0.0,0.4,78,0.3242,False
buy.net//6296,www.buzzillions.com//1052,0.0,0.0,0.2916666666666667,110,0.2455,False
buy.net//6328,www.buzzillions.com//1052,1.0,0.0,0.3695652173913043,83,0.5085,False
buy.net//6332,www.buzzillions.com//1052,0.0,0.0,0.3191489361702128,97,0.2733,False
buy.net//6355,www.buzzillions.com//1052,0.0,0.0,0.3541666666666667,80,0.3095,False
buy.net//6356,www.buzzillions.com//1052,0.0,0.0,0.4222222222222222,63,0.3539,False
buy.net//6358,www.buzzillions.com//1052,0.0,0.0,0.3695652173913043,81,0.3117,False
buy.net//6387,www.buzzillions.com//1052,0.0,0.0,0.3829787234042553,68,0.3361,False
buy.net//6429,www.buzzillions.com//1052,0.0,0.0,0.22448979591836735,114,0.2223,False
buy.net//6473,www.buzzillions.com//1052,0.0,0.0,0.30612244897959184,91,0.2798,False
buy.net//6504,www.buzzillions.com//1052,0.0,0.0,0.3404255319148936,84,0.2996,False
buy.net//6519,www.buzzillions.com//1052,0.0,0.0,0.3617021276595745,67,0.3324,False
buy.net//6528,www.buzzillions.com//1052,0.0,0.0,0.3541666666666667,97,0.2821,False
buy.net//6588,www.buzzillions.com//1052,0.0,0.0,0.13725490196078433,149,0.144,False
buy.net//6594,www.buzzillions.com//1052,0.0,0.0,0.34,100,0.2737,False
buy.net//6612,www.buzzillions.com//1052,0.0,0.0,0.3617021276595745,87,0.3001,False
buy.net//6647,www.buzzillions.com//1052,0.0,0.0,0.4,69,0.3387,False
buy.net//6670,www.buzzillions.com//1052,0.0,0.0,0.2916666666666667,110,0.2455,False
buy.net//6675,www.buzzillions.com//1052,0.0,0.0,0.3695652173913043,80,0.3134,False
buy.net//6705,www.buzzillions.com//1052,0.0,0.0,0.3695652173913043,79,0.315,False
buy.net//6717,www.buzzillions.com//1052,0.0,0.0,0.3695652173913043,85,0.3053,False
buy.net//4236,www.alibaba.com//29701,1.0,0.0,0.08571428571428572,125,0.311,False
buy.net//4236,www.buzzillions.com//2081,1.0,0.0,0.11538461538461539,86,0.3418,False
buy.net//4236,www.buzzillions.com//950,1.0,0.0,0.10714285714285714,95,0.315,False
buy.net//4236,www.ebay.com//24086,1.0,0.0,0.0625,92,0.3121,False
buy.net//4236,www.ebay.com//24173,1.0,0.0,0.12,95,0.3182,False
buy.net//4236,www.ebay.com//24301,1.0,0.0,0.06060606060606061,90,0.3171,False
buy.net//4236,www.ebay.com//24474,1.0,0.0,0.10344827586206896,87,0.3361,False
buy.net//4236,www.ebay.com//24598,1.0,0.0,0.07407407407407407,96,0.304,False
buy.net//4236,www.ebay.com//24630,1.0,0.0,0.1111111111111111,92,0.3242,False
buy.net//4236,www.ebay.com//24656,1.0,0.0,0.07692307692307693,97,0.3019,False
buy.net//4236,www.ebay.com//24782,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//24851,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//24965,1.0,0.0,0.11538461538461539,94,0.3198,False
buy.net//4236,www.ebay.com//24977,1.0,0.0,0.1111111111111111,92,0.3242,False
buy.net//4236,www.ebay.com//25044,1.0,0.0,0.06060606060606061,90,0.3171,False
buy.net//4236,www.ebay.com//42357,1.0,0.0,0.10344827586206896,92,0.3223,False
buy.net//4236,www.ebay.com//42453,1.0,0.0,0.09090909090909091,102,0.2916,False
buy.net//4236,www.ebay.com//42545,1.0,0.0,0.07407407407407407,98,0.2984,False
buy.net//4236,www.ebay.com//42805,1.0,0.0,0.1,92,0.3215,False
buy.net//4236,www.ebay.com//43138,1.0,0.0,0.0967741935483871,90,0.3262,False
buy.net//4236,www.ebay.com//43139,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//43161,1.0,0.0,0.07142857142857142,94,0.3088,False
buy.net//4236,www.ebay.com//43296,1.0,0.0,0.06896551724137931,90,0.3192,False
buy.net//4236,www.ebay.com//44168,1.0,0.0,0.10714285714285714,97,0.3095,False
buy.net//4236,www.ebay.com//44193,1.0,0.0,0.05714285714285714,103,0.2804,False
buy.net//4236,www.ebay.com//44305,1.0,0.0,0.06666666666666667,90,0.3186,False
buy.net//4236,www.ebay.com//44919,1.0,0.0,0.07142857142857142,93,0.3116,False
buy.net//4236,www.ebay.com//45272,1.0,0.0,0.07407407407407407,98,0.2984,False
buy.net//4236,www.ebay.com//45275,1.0,0.0,0.07142857142857142,95,0.306,False
buy.net//4236,www.ebay.com//45281,1.0,0.0,0.0625,91,0.3148,False
buy.net//4236,www.ebay.com//45928,1.0,0.0,0.07407407407407407,94,0.3095,False
buy.net//4236,www.ebay.com//46078,1.0,0.0,0.07142857142857142,94,0.3088,False
buy.net//4236,www.ebay.com//46335,1.0,0.0,0.07407407407407407,96,0.304,False
buy.net//4236,www.ebay.com//46782,1.0,0.0,0.06451612903225806,90,0.3181,False
buy.net//4236,www.ebay.com//46791,1.0,0.0,0.06896551724137931,97,0.2999,False
buy.net//4236,www.ebay.com//47345,1.0,0.0,0.12,95,0.3182,False
buy.net//4236,www.ebay.com//47641,1.0,0.0,0.058823529411764705,88,0.3222,False
buy.net//4236,www.ebay.com//48121,1.0,0.0,0.17857142857142858,91,0.3439,False
buy.net//4236,www.ebay.com//48320,1.0,0.0,0.07407407407407407,98,0.2984,False
buy.net//4236,www.ebay.com//48401,1.0,0.0,0.06666666666666667,95,0.3049,False
buy.net//4236,www.ebay.com//48506,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//48508,1.0,0.0,0.1111111111111111,94,0.3187,False
buy.net//4236,www.ebay.com//48642,1.0,0.0,0.0967741935483871,88,0.3317,False
buy.net//4236,www.ebay.com//48979,1.0,0.0,0.07142857142857142,94,0.3088,False
buy.net//4236,www.ebay.com//52869,1.0,0.0,0.1111111111111111,95,0.316,False
buy.net//4236,www.ebay.com//52917,1.0,0.0,0.07142857142857142,93,0.3116,False
buy.net//4236,www.ebay.com//53166,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//53197,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//53570,1.0,0.0,0.07142857142857142,97,0.3005,False
buy.net//4236,www.ebay.com//53736,1.0,0.0,0.1,91,0.3242,False
buy.net//4236,www.ebay.com//54010,1.0,0.0,0.06896551724137931,92,0.3137,False
buy.net//4236,www.ebay.com//54266,1.0,0.0,0.06666666666666667,95,0.3049,False
buy.net//4236,www.ebay.com//54396,1.0,0.0,0.07692307692307693,98,0.2992,False
buy.net//4236,www.ebay.com//54623,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//54733,1.0,0.0,0.13333333333333333,92,0.3298,False
buy.net//4236,www.ebay.com//55007,1.0,0.0,0.15384615384615385,92,0.3349,False
buy.net//4236,www.ebay.com//55234,1.0,0.0,0.05714285714285714,86,0.3273,False
buy.net//4236,www.ebay.com//55438,1.0,0.0,0.07142857142857142,93,0.3116,False
buy.net//4236,www.ebay.com//55773,1.0,0.0,0.125,94,0.3222,False
buy.net//4236,www.ebay.com//56044,1.0,0.0,0.06451612903225806,97,0.2988,False
buy.net//4236,www.ebay.com//56140,1.0,0.0,0.07142857142857142,94,0.3088,False
buy.net//4236,www.ebay.com//56161,1.0,0.0,0.125,93,0.325,False
buy.net//4236,www.ebay.com//56406,1.0,0.0,0.09375,96,0.3089,False
buy.net//4236,www.ebay.com//56437,1.0,0.0,0.03125,87,0.318,False
buy.net//4236,www.ebay.com//56521,1.0,0.0,0.06060606060606061,97,0.2978,False
buy.net//4236,www.ebay.com//56893,1.0,0.0,0.13333333333333333,84,0.3518,False
buy.net//4236,www.ebay.com//57117,1.0,0.0,0.07142857142857142,96,0.3033,False
buy.net//4236,www.ebay.com//57186,1.0,0.0,0.07407407407407407,97,0.3012,False
buy.net//4236,www.ebay.com//58752,1.0,0.0,0.0625,92,0.3121,False
buy.net//4236,www.ebay.com//58833,1.0,0.0,0.14814814814814814,97,0.3197,False
buy.net//4236,www.ebay.com//59917,1.0,0.0,0.1111111111111111,96,0.3132,False
buy.net//4236,www.gosale.com//1026,1.0,0.0,0.03333333333333333,95,0.2965,False
buy.net//5388,www.alibaba.com//29701,1.0,0.0,0.125,126,0.3188,False
buy.net//5388,www.buzzillions.com//2081,1.0,0.0,0.17391304347826086,75,0.3256,False
buy.net//5388,www.buzzillions.com//950,1.0,0.0,0.16,83,0.3235,False
buy.net//5388,www.ebay.com//24086,1.0,0.0,0.18518518518518517,74,0.332,False
buy.net//5388,www.ebay.com//24173,1.0,0.0,0.13043478260869565,62,0.3612,False
buy.net//5388,www.ebay.com//24301,1.0,0.0,0.13793103448275862,67,0.3452,False
buy.net//5388,www.ebay.com//24474,1.0,0.0,0.1111111111111111,71,0.3242,False
buy.net//5388,www.ebay.com//24598,1.0,0.0,0.17391304347826086,65,0.3613,False
buy.net//5388,www.ebay.com//24630,1.0,0.0,0.21739130434782608,73,0.3436,False
buy.net//5388,www.ebay.com//24656,1.0,0.0,0.08333333333333333,68,0.328,False
buy.net//5388,www.ebay.com//24782,1.0,0.0,0.16666666666666666,65,0.3595,False
buy.net//5388,www.ebay.com//24851,1.0,0.0,0.16666666666666666,66,0.356,False
buy.net//5388,www.ebay.com//24965,1.0,0.0,0.17391304347826086,68,0.3506,False
buy.net//5388,www.ebay.com//24977,1.0,0.0,0.21739130434782608,66,0.3686,False
buy.net//5388,www.ebay.com//25044,1.0,0.0,0.13793103448275862,68,0.3416,False
buy.net//5388,www.ebay.com//42357,1.0,0.0,0.15384615384615385,69,0.342,False
buy.net//5388,www.ebay.com//42453,1.0,1.0,0.13333333333333333,70,0.5333,False
buy.net//5388,www.ebay.com//42545,1.0,0.0,0.22727272727272727,67,0.3675,False
buy.net//5388,www.ebay.com//42805,1.0,0.0,0.14814814814814814,74,0.3228,False
buy.net//5388,www.ebay.com//43138,1.0,0.0,0.14285714285714285,60,0.3714,False
buy.net//5388,www.ebay.com//43139,1.0,1.0,0.16666666666666666,61,0.5738,True
buy.net//5388,www.ebay.com//43161,1.0,0.0,0.16666666666666666,68,0.3488,False
buy.net//5388,www.ebay.com//43296,1.0,0.0,0.11538461538461539,60,0.3646,False
buy.net//5388,www.ebay.com//44168,1.0,0.0,0.16,67,0.3507,False
buy.net//5388,www.ebay.com//44193,1.0,1.0,0.20689655172413793,78,0.5232,False
buy.net//5388,www.ebay.com//44305,1.0,0.0,0.1111111111111111,77,0.3028,False
buy.net//5388,www.ebay.com//44919,1.0,0.0,0.16666666666666666,64,0.3631,False
buy.net//5388,www.ebay.com//45272,1.0,0.0,0.17391304347826086,66,0.3578,False
buy.net//5388,www.ebay.com//45275,1.0,0.0,0.16666666666666666,65,0.3595,False
buy.net//5388,www.ebay.com//45281,1.0,0.0,0.03225806451612903,71,0.3045,False
buy.net//5388,www.ebay.com//45928,1.0,0.0,0.125,70,0.3313,False
buy.net//5388,www.ebay.com//46078,1.0,0.0,0.16666666666666666,68,0.3488,False
buy.net//5388,www.ebay.com//46335,1.0,0.0,0.17391304347826086,65,0.3613,False
buy.net//5388,www.ebay.com//46782,1.0,0.0,0.19230769230769232,64,0.3695,False
buy.net//5388,www.ebay.com//46791,1.0,0.0,0.16,68,0.3471,False
buy.net//5388,www.ebay.com//47345,1.0,0.0,0.13043478260869565,64,0.354,False
buy.net//5388,www.ebay.com//47641,1.0,0.0,0.13333333333333333,63,0.3583,False
buy.net//5388,www.ebay.com//48121,1.0,0.0,0.14814814814814814,59,0.3763,False
buy.net//5388,www.ebay.com//48320,1.0,0.0,0.22727272727272727,67,0.3675,False
buy.net//5388,www.ebay.com//48401,1.0,0.0,0.2,65,0.3679,False
buy.net//5388,www.ebay.com//48506,1.0,1.0,0.16666666666666666,61,0.5738,True
buy.net//5388,www.ebay.com//48508,1.0,0.0,0.21739130434782608,66,0.3686,False
buy.net//5388,www.ebay.com//48642,1.0,0.0,0.06666666666666667,69,0.3202,False
buy.net//5388,www.ebay.com//48979,1.0,0.0,0.16666666666666666,68,0.3488,False
buy.net//5388,www.ebay.com//52869,1.0,0.0,0.16666666666666666,64,0.3631,False
buy.net//5388,www.ebay.com//52917,1.0,0.0,0.12,64,0.3514,False
buy.net//5388,www.ebay.com//53166,1.0,0.0,0.16666666666666666,65,0.3595,False
buy.net//5388,www.ebay.com//53197,1.0,0.0,0.16666666666666666,66,0.356,False
buy.net//5388,www.ebay.com//53570,1.0,1.0,0.16666666666666666,61,0.5738,True
buy.net//5388,www.ebay.com//53736,1.0,0.0,0.14814814814814814,72,0.3299,False
buy.net//5388,www.ebay.com//54010,1.0,0.0,0.20833333333333334,65,0.3699,False
buy.net//5388,www.ebay.com//54266,1.0,1.0,0.15384615384615385,58,0.5813,True
buy.net//5388,www.ebay.com//54396,1.0,0.0,0.08333333333333333,70,0.3208,False
buy.net//5388,www.ebay.com//54623,1.0,0.0,0.16666666666666666,66,0.356,False
buy.net//5388,www.ebay.com//54733,1.0,0.0,0.10344827586206896,66,0.3401,False
buy.net//5388,www.ebay.com//55007,1.0,0.0,0.16666666666666666,67,0.3524,False
buy.net//5388,www.ebay.com//55234,1.0,0.0,0.16666666666666666,65,0.3595,False
buy.net//5388,www.ebay.com//55438,1.0,0.0,0.16666666666666666,64,0.3631,False
buy.net//5388,www.ebay.com//55773,1.0,0.0,0.0967741935483871,74,0.3099,False
buy.net//5388,www.ebay.com//56044,1.0,0.0,0.10714285714285714,82,0.2839,False
buy.net//5388,www.ebay.com//56140,1.0,0.0,0.21739130434782608,67,0.3651,False
buy.net//5388,www.ebay.com//56161,1.0,0.0,0.19047619047619047,70,0.3476,False
buy.net//5388,www.ebay.com//56406,1.0,0.0,0.13793103448275862,73,0.3238,False
buy.net//5388,www.ebay.com//56437,1.0,0.0,0.03333333333333333,67,0.319,False
buy.net//5388,www.ebay.com//56521,1.0,0.0,0.1,65,0.3429,False
buy.net//5388,www.ebay.com//56893,1.0,0.0,0.14285714285714285,60,0.3714,False
buy.net//5388,www.ebay.com//57117,1.0,0.0,0.21739130434782608,66,0.3686,False
buy.net//5388,www.ebay.com//57186,1.0,0.0,0.17391304347826086,66,0.3578,False
buy.net//5388,www.ebay.com//58752,1.0,0.0,0.06666666666666667,67,0.3274,False
buy.net//5388,www.ebay.com//58833,1.0,0.0,0.11538461538461539,71,0.3253,False
buy.net//5388,www.ebay.com//59917,1.0,0.0,0.16666666666666666,64,0.3631,False
buy.net//5388,www.gosale.com//1026,1.0,1.0,0.11538461538461539,59,0.5681,True
buy.net//5865,www.alibaba.com//29701,1.0,0.0,0.12121212121212122,123,0.3241,False
buy.net//5865,www.buzzillions.com//2081,1.0,0.0,0.12,81,0.3291,False
buy.net//5865,www.buzzillions.com//950,1.0,0.0,0.2,90,0.3212,False
buy.net//5865,www.ebay.com//24086,1.0,0.0,0.2222222222222222,81,0.3547,False
buy.net//5865,www.ebay.com//24173,1.0,0.0,0.125,77,0.3428,False
buy.net//5865,www.ebay.com//24301,1.0,0.0,0.1724137931034483,71,0.3732,False
buy.net//5865,www.ebay.com//24474,1.0,0.0,0.10714285714285714,83,0.3197,False
buy.net//5865,www.ebay.com//24598,1.0,0.0,0.16666666666666666,77,0.3532,False
buy.net//5865,www.ebay.com//24630,1.0,0.0,0.16,86,0.3236,False
buy.net//5865,www.ebay.com//24656,1.0,0.0,0.08,83,0.3129,False
buy.net//5865,www.ebay.com//24782,1.0,0.0,0.16,79,0.3453,False
buy.net//5865,www.ebay.com//24851,1.0,0.0,0.16,77,0.3515,False
buy.net//5865,www.ebay.com//24965,1.0,0.0,0.16666666666666666,81,0.3408,False
buy.net//5865,www.ebay.com//24977,1.0,0.0,0.16,79,0.3453,False
buy.net//5865,www.ebay.com//25044,1.0,0.0,0.13333333333333333,79,0.3386,False
buy.net//5865,www.ebay.com//42357,1.0,0.0,0.14814814814814814,82,0.3331,False
buy.net//5865,www.ebay.com//42453,1.0,0.0,0.16666666666666666,84,0.3315,False
buy.net//5865,www.ebay.com//42545,1.0,0.0,0.16666666666666666,79,0.347,False
buy.net//5865,www.ebay.com//42805,1.0,0.0,0.14285714285714285,83,0.3286,False
buy.net//5865,www.ebay.com//43138,1.0,0.0,0.13793103448275862,71,0.3646,False
buy.net//5865,www.ebay.com//43139,1.0,0.0,0.16,78,0.3484,False
buy.net//5865,www.ebay.com//43161,1.0,0.0,0.20833333333333334,78,0.3605,False
buy.net//5865,www.ebay.com//43296,1.0,0.0,0.1111111111111111,75,0.3455,False
buy.net//5865,www.ebay.com//44168,1.0,0.0,0.15384615384615385,79,0.3438,False
buy.net//5865,www.ebay.com//44193,1.0,0.0,0.16129032258064516,85,0.327,False
buy.net//5865,www.ebay.com//44305,1.0,0.0,0.10714285714285714,85,0.3135,False
buy.net//5865,www.ebay.com//44919,1.0,0.0,0.16,76,0.3546,False
buy.net//5865,www.ebay.com//45272,1.0,0.0,0.16666666666666666,80,0.3439,False
buy.net//5865,www.ebay.com//45275,1.0,0.0,0.16,79,0.3453,False
buy.net//5865,www.ebay.com//45281,1.0,0.0,0.03125,81,0.3069,False
buy.net//5865,www.ebay.com//45928,1.0,0.0,0.12,83,0.3229,False
buy.net//5865,www.ebay.com//46078,1.0,0.0,0.20833333333333334,78,0.3605,False
buy.net//5865,www.ebay.com//46335,1.0,0.0,0.16666666666666666,78,0.3501,False
buy.net//5865,www.ebay.com//46782,1.0,0.0,0.14285714285714285,74,0.3565,False
buy.net//5865,www.ebay.com//46791,1.0,0.0,0.15384615384615385,79,0.3438,False
buy.net//5865,www.ebay.com//47345,1.0,0.0,0.125,77,0.3428,False
buy.net//5865,www.ebay.com//47641,1.0,0.0,0.16666666666666666,75,0.3594,False
buy.net//5865,www.ebay.com//48121,1.0,0.0,0.14285714285714285,74,0.3565,False
buy.net//5865,www.ebay.com//48320,1.0,0.0,0.16666666666666666,79,0.347,False
buy.net//5865,www.ebay.com//48401,1.0,1.0,0.2916666666666667,71,0.603,True
buy.net//5865,www.ebay.com//48506,1.0,0.0,0.16,78,0.3484,False
buy.net//5865,www.ebay.com//48508,1.0,0.0,0.16,79,0.3453,False
buy.net//5865,www.ebay.com//48642,1.0,0.0,0.06451612903225806,80,0.3183,False
buy.net//5865,www.ebay.com//48979,1.0,0.0,0.20833333333333334,78,0.3605,False
buy.net//5865,www.ebay.com//52869,1.0,0.0,0.16,76,0.3546,False
buy.net//5865,www.ebay.com//52917,1.0,0.0,0.11538461538461539,78,0.3373,False
buy.net//5865,www.ebay.com//53166,1.0,0.0,0.16,79,0.3453,False
